return_id,order_id,return_date,return_reason,return_quantity,refund_amount
RET-000408,ORD-0005881,2022-12-18,Damaged Product,1,709.0
RET-000409,ORD-0005883,2024-04-26,Changed Mind,1,4436.1
RET-000410,ORD-0005888,2024-06-21,Changed Mind,1,3248.05
RET-000411,ORD-0005907,2023-05-12,Size Issue,3,1533.6
RET-000412,ORD-0005932,2024-01-03,Size Issue,1,2303.1
RET-000413,ORD-0005934,2024-06-20,Size Issue,2,2118.0
RET-000414,ORD-0005959,2023-03-09,Other,1,18079.0
RET-000415,ORD-0005997,2024-11-18,Quality Issue,1,4980.15
RET-000416,ORD-0006000,2024-11-29,Damaged Product,1,2625.65
RET-000417,ORD-0006009,2024-11-28,Wrong Product,1,539.1
RET-000418,ORD-0006035,2024-01-23,Size Issue,1,1369.0
RET-000419,ORD-0006037,2024-08-21,Changed Mind,1,749.55
RET-000420,ORD-0006045,2022-11-04,Damaged Product,1,1291.15
RET-000421,ORD-0006052,2024-08-03,Changed Mind,1,262.65
RET-000422,ORD-0006053,2024-04-07,Damaged Product,1,919.0
RET-000423,ORD-0006063,2024-05-01,Quality Issue,2,2118.0
RET-000424,ORD-0006069,2023-04-13,Wrong Product,1,823.65
RET-000425,ORD-0006076,2023-03-22,Quality Issue,2,1137.3
RET-000426,ORD-0006139,2023-12-12,Wrong Product,1,436.05
RET-000427,ORD-0006146,2023-11-27,Changed Mind,1,583.2
RET-000428,ORD-0006167,2023-05-12,Changed Mind,1,2199.0
RET-000429,ORD-0006172,2024-03-24,Damaged Product,1,629.1
RET-000430,ORD-0006191,2024-07-24,Wrong Product,1,1759.0
RET-000431,ORD-0006220,2024-12-15,Changed Mind,1,729.0
RET-000432,ORD-0006239,2024-04-13,Wrong Product,1,4321.55
RET-000433,ORD-0006245,2022-07-05,Damaged Product,2,11818.0
RET-000434,ORD-0006250,2022-06-03,Size Issue,1,2969.0
RET-000435,ORD-0006269,2023-10-09,Size Issue,1,396.75
RET-000436,ORD-0006281,2024-02-27,Size Issue,1,4036.55
RET-000437,ORD-0006294,2024-08-03,Changed Mind,1,647.1
RET-000438,ORD-0006300,2024-05-21,Size Issue,1,2679.2
RET-000439,ORD-0006345,2023-01-10,Late Delivery,1,1019.0
RET-000440,ORD-0006373,2024-02-01,Late Delivery,1,390.15
RET-000441,ORD-0006374,2023-09-15,Late Delivery,1,569.0
RET-000442,ORD-0006380,2023-03-02,Damaged Product,1,279.65
RET-000443,ORD-0006385,2023-04-26,Quality Issue,1,6314.65
RET-000444,ORD-0006390,2023-05-15,Damaged Product,1,3399.15
RET-000445,ORD-0006416,2024-11-25,Damaged Product,1,1634.25
RET-000446,ORD-0006425,2024-02-17,Size Issue,1,499.0
RET-000447,ORD-0006435,2024-04-11,Size Issue,1,1029.0
RET-000448,ORD-0006446,2024-01-10,Size Issue,1,540.55
RET-000449,ORD-0006447,2023-05-08,Quality Issue,1,319.0
RET-000450,ORD-0006471,2024-06-21,Wrong Product,1,1899.0
RET-000451,ORD-0006489,2023-03-12,Quality Issue,3,1377.0
RET-000452,ORD-0006496,2024-01-10,Size Issue,1,4245.55
RET-000453,ORD-0006509,2024-02-10,Changed Mind,1,4929.0
RET-000454,ORD-0006511,2024-08-24,Wrong Product,1,649.0
RET-000455,ORD-0006547,2022-08-08,Damaged Product,1,787.55
RET-000456,ORD-0006571,2022-04-13,Wrong Product,1,749.0
RET-000457,ORD-0006576,2024-07-01,Size Issue,1,825.55
RET-000458,ORD-0006595,2024-11-01,Changed Mind,1,2231.1
RET-000459,ORD-0006603,2023-03-05,Wrong Product,1,499.0
RET-000460,ORD-0006607,2024-06-04,Size Issue,1,649.0
RET-000461,ORD-0006642,2024-06-29,Size Issue,2,5812.3
RET-000462,ORD-0006653,2022-11-07,Changed Mind,1,309.0
RET-000463,ORD-0006666,2022-10-07,Wrong Product,2,358.0
RET-000464,ORD-0006672,2024-01-03,Damaged Product,1,749.0
RET-000465,ORD-0006702,2023-06-15,Wrong Product,1,349.0
RET-000466,ORD-0006722,2022-01-31,Wrong Product,1,1490.55
RET-000467,ORD-0006731,2022-01-12,Damaged Product,2,568.1
RET-000468,ORD-0006766,2024-11-19,Size Issue,1,2965.65
RET-000469,ORD-0006786,2022-03-28,Size Issue,2,559.3
RET-000470,ORD-0006806,2022-10-19,Late Delivery,1,519.2
RET-000471,ORD-0006812,2024-12-31,Damaged Product,1,2089.0
RET-000472,ORD-0006832,2023-11-20,Size Issue,1,449.1
RET-000473,ORD-0006857,2023-07-26,Wrong Product,2,638.0
RET-000474,ORD-0006864,2023-06-14,Size Issue,1,512.05
RET-000475,ORD-0006883,2023-07-04,Late Delivery,1,649.0
RET-000476,ORD-0006884,2024-05-29,Damaged Product,1,1279.0
RET-000477,ORD-0006891,2024-08-04,Changed Mind,1,4189.65
RET-000478,ORD-0006914,2023-08-03,Damaged Product,1,550.05
RET-000479,ORD-0006920,2023-10-06,Changed Mind,2,9098.0
RET-000480,ORD-0006939,2024-04-02,Quality Issue,1,239.0
RET-000481,ORD-0006965,2024-10-31,Changed Mind,1,279.65
RET-000482,ORD-0006970,2024-08-04,Size Issue,1,2149.65
RET-000483,ORD-0006997,2023-05-17,Changed Mind,1,279.0
RET-000484,ORD-0007013,2024-12-03,Changed Mind,1,407.2
RET-000485,ORD-0007017,2023-03-31,Late Delivery,1,797.05
RET-000486,ORD-0007020,2024-02-13,Quality Issue,1,636.65
RET-000487,ORD-0007063,2024-04-29,Size Issue,1,749.0
RET-000488,ORD-0007070,2024-09-12,Quality Issue,1,3559.0
RET-000489,ORD-0007088,2022-08-05,Size Issue,1,3169.0
RET-000490,ORD-0007095,2022-11-05,Changed Mind,1,1439.1
RET-000491,ORD-0007099,2024-04-23,Changed Mind,1,1079.0
RET-000492,ORD-0007104,2023-10-10,Changed Mind,1,1599.0
RET-000493,ORD-0007115,2023-05-28,Wrong Product,1,2979.0
RET-000494,ORD-0007138,2024-11-18,Late Delivery,1,3050.65
RET-000495,ORD-0007141,2024-12-08,Quality Issue,1,919.0
RET-000496,ORD-0007152,2023-03-13,Changed Mind,3,660.45
RET-000497,ORD-0007158,2023-10-31,Damaged Product,2,12118.0
RET-000498,ORD-0007176,2023-12-20,Quality Issue,1,679.0
RET-000499,ORD-0007183,2024-02-14,Wrong Product,1,2459.55
RET-000500,ORD-0007195,2024-03-25,Damaged Product,1,749.0
RET-000501,ORD-0007200,2023-10-23,Other,1,5095.3
RET-000502,ORD-0007209,2023-11-30,Size Issue,1,398.65
RET-000503,ORD-0007305,2023-08-12,Changed Mind,1,3314.55
RET-000504,ORD-0007319,2023-11-06,Size Issue,1,1996.65
RET-000505,ORD-0007337,2024-07-21,Quality Issue,2,2848.1
RET-000506,ORD-0007343,2023-03-20,Size Issue,1,1143.2
RET-000507,ORD-0007348,2024-04-07,Changed Mind,1,1741.65
RET-000508,ORD-0007364,2024-03-31,Damaged Product,1,3110.15
RET-000509,ORD-0007372,2024-05-10,Wrong Product,1,239.0
RET-000510,ORD-0007452,2024-05-09,Wrong Product,1,764.1
RET-000511,ORD-0007460,2024-07-01,Wrong Product,2,7438.0
RET-000512,ORD-0007469,2023-12-18,Changed Mind,1,647.1
RET-000513,ORD-0007493,2024-07-10,Size Issue,1,3428.1
RET-000514,ORD-0007532,2024-05-20,Changed Mind,3,27297.0
RET-000515,ORD-0007534,2024-05-20,Size Issue,1,3809.0
RET-000516,ORD-0007550,2024-05-08,Size Issue,1,1949.0
RET-000517,ORD-0007564,2023-07-28,Late Delivery,1,72.0
RET-000518,ORD-0007595,2024-11-04,Damaged Product,1,548.1
RET-000519,ORD-0007601,2023-11-06,Changed Mind,1,1019.0
RET-000520,ORD-0007602,2023-07-03,Size Issue,2,990.4
RET-000521,ORD-0007605,2024-01-19,Damaged Product,1,559.2
RET-000522,ORD-0007612,2023-06-29,Size Issue,1,1409.0
RET-000523,ORD-0007622,2023-12-19,Quality Issue,1,1079.0
RET-000524,ORD-0007634,2024-09-29,Changed Mind,2,538.0
RET-000525,ORD-0007645,2022-02-01,Size Issue,1,2529.0
RET-000526,ORD-0007667,2024-08-28,Size Issue,2,986.1
RET-000527,ORD-0007674,2023-11-18,Wrong Product,1,969.0
RET-000528,ORD-0007704,2023-11-14,Size Issue,1,772.65
RET-000529,ORD-0007709,2023-03-21,Damaged Product,3,5847.0
RET-000530,ORD-0007720,2022-08-10,Wrong Product,3,897.0
RET-000531,ORD-0007731,2023-02-14,Wrong Product,1,1376.55
RET-000532,ORD-0007745,2023-01-03,Changed Mind,1,152.1
RET-000533,ORD-0007758,2024-08-28,Late Delivery,2,2126.4
RET-000534,ORD-0007768,2023-11-24,Quality Issue,1,6119.0
RET-000535,ORD-0007802,2022-04-12,Damaged Product,1,619.0
RET-000536,ORD-0007921,2023-08-20,Wrong Product,1,152.1
RET-000537,ORD-0007931,2024-02-19,Changed Mind,2,1240.2
RET-000538,ORD-0007946,2023-10-27,Wrong Product,1,1063.2
RET-000539,ORD-0008022,2023-11-02,Size Issue,2,1063.5
RET-000540,ORD-0008030,2024-02-12,Quality Issue,1,341.1
RET-000541,ORD-0008033,2023-03-08,Quality Issue,2,6898.0
RET-000542,ORD-0008036,2023-11-27,Changed Mind,1,476.1
RET-000543,ORD-0008042,2022-09-18,Quality Issue,1,293.55
RET-000544,ORD-0008052,2022-11-13,Quality Issue,1,638.1
RET-000545,ORD-0008090,2024-11-30,Wrong Product,1,1817.1
RET-000546,ORD-0008115,2024-06-07,Quality Issue,1,1547.55
RET-000547,ORD-0008122,2024-10-21,Changed Mind,1,1639.65
RET-000548,ORD-0008123,2023-11-25,Size Issue,1,2175.15
RET-000549,ORD-0008126,2022-08-06,Changed Mind,1,227.05
RET-000550,ORD-0008163,2022-06-14,Quality Issue,1,719.0
RET-000551,ORD-0008171,2024-04-11,Other,2,1290.1
RET-000552,ORD-0008209,2024-06-20,Other,1,809.0
RET-000553,ORD-0008235,2024-01-03,Wrong Product,1,379.0
RET-000554,ORD-0008243,2022-11-23,Quality Issue,1,467.1
RET-000555,ORD-0008252,2024-10-08,Size Issue,1,458.15
RET-000556,ORD-0008258,2022-01-22,Size Issue,3,2037.0
RET-000557,ORD-0008262,2023-06-18,Late Delivery,1,1889.0
RET-000558,ORD-0008271,2024-10-27,Quality Issue,2,661.3
RET-000559,ORD-0008303,2022-04-15,Late Delivery,1,4549.0
RET-000560,ORD-0008309,2023-10-24,Size Issue,1,1919.25
RET-000561,ORD-0008326,2024-06-14,Damaged Product,1,278.1
RET-000562,ORD-0008343,2024-08-04,Wrong Product,2,1838.0
RET-000563,ORD-0008373,2024-05-04,Quality Issue,1,7059.0
RET-000564,ORD-0008378,2024-02-25,Changed Mind,1,262.65
RET-000565,ORD-0008392,2024-11-19,Size Issue,1,467.1
RET-000566,ORD-0008396,2024-04-14,Size Issue,1,5409.0
RET-000567,ORD-0008410,2024-07-09,Late Delivery,1,2906.1
RET-000568,ORD-0008414,2024-08-25,Wrong Product,1,179.0
RET-000569,ORD-0008422,2024-05-15,Quality Issue,1,2260.05
RET-000570,ORD-0008445,2024-05-03,Changed Mind,2,2677.1
RET-000571,ORD-0008453,2024-09-28,Wrong Product,2,1086.3
RET-000572,ORD-0008458,2024-10-25,Size Issue,3,1833.3
RET-000573,ORD-0008475,2023-10-22,Damaged Product,1,18044.1
RET-000574,ORD-0008509,2022-12-14,Quality Issue,2,3742.2
RET-000575,ORD-0008518,2024-10-11,Quality Issue,2,2572.2
RET-000576,ORD-0008542,2023-06-13,Quality Issue,1,540.55
RET-000577,ORD-0008546,2023-01-14,Size Issue,1,2209.0
RET-000578,ORD-0008570,2023-11-27,Late Delivery,1,485.1
RET-000579,ORD-0008574,2024-11-26,Damaged Product,1,764.1
RET-000580,ORD-0008587,2023-12-19,Size Issue,1,4549.0
RET-000581,ORD-0008594,2023-10-27,Damaged Product,1,594.3
RET-000582,ORD-0008603,2024-12-02,Damaged Product,1,629.0
RET-000583,ORD-0008621,2023-07-25,Late Delivery,1,309.0
RET-000584,ORD-0008624,2024-05-29,Damaged Product,2,2018.0
RET-000585,ORD-0008643,2022-12-03,Quality Issue,1,279.65
RET-000586,ORD-0008651,2024-10-15,Wrong Product,1,92.65
RET-000587,ORD-0008679,2024-02-09,Late Delivery,1,160.55
RET-000588,ORD-0008690,2024-07-19,Size Issue,2,1103.3
RET-000589,ORD-0008705,2024-03-25,Late Delivery,1,579.0
RET-000590,ORD-0008707,2024-07-03,Damaged Product,1,909.0
RET-000591,ORD-0008709,2023-02-20,Quality Issue,1,1308.15
RET-000592,ORD-0008733,2023-10-20,Damaged Product,1,10359.0
RET-000593,ORD-0008736,2023-12-07,Quality Issue,1,1559.0
RET-000594,ORD-0008742,2024-02-18,Quality Issue,1,3359.0
RET-000595,ORD-0008743,2024-04-08,Quality Issue,1,32840.55
RET-000596,ORD-0008746,2022-10-18,Damaged Product,1,2781.75
RET-000597,ORD-0008749,2022-05-29,Late Delivery,1,1259.0
RET-000598,ORD-0008752,2023-10-20,Size Issue,1,569.0
RET-000599,ORD-0008787,2022-03-17,Changed Mind,1,1939.0
RET-000600,ORD-0008800,2024-11-01,Size Issue,1,426.75
RET-000601,ORD-0008804,2023-05-14,Damaged Product,1,2431.05
RET-000602,ORD-0008805,2024-12-05,Damaged Product,1,580.3
RET-000603,ORD-0008825,2024-01-04,Damaged Product,1,3439.0
RET-000604,ORD-0008884,2024-05-26,Wrong Product,1,550.05
RET-000605,ORD-0008891,2023-08-08,Size Issue,1,711.55
RET-000606,ORD-0008895,2024-11-26,Changed Mind,1,3484.15
RET-000607,ORD-0008898,2023-04-02,Damaged Product,1,293.55
RET-000608,ORD-0008921,2024-12-06,Size Issue,1,749.0
RET-000609,ORD-0008927,2023-11-28,Size Issue,1,1313.1
RET-000610,ORD-0008931,2023-11-09,Changed Mind,1,483.65
RET-000611,ORD-0008936,2023-08-03,Damaged Product,1,2897.65
RET-000612,ORD-0008953,2023-06-16,Quality Issue,1,1277.1
RET-000613,ORD-0008955,2024-03-03,Size Issue,1,4238.1
RET-000614,ORD-0008963,2022-10-03,Changed Mind,2,2050.1
RET-000615,ORD-0008964,2023-01-18,Wrong Product,1,309.0
RET-000616,ORD-0008974,2024-03-22,Late Delivery,2,3532.1
RET-000617,ORD-0008975,2024-07-01,Damaged Product,1,3129.0
RET-000618,ORD-0008983,2023-01-11,Damaged Product,1,806.55
RET-000619,ORD-0009009,2022-10-29,Late Delivery,3,3858.3
RET-000620,ORD-0009015,2023-11-30,Damaged Product,1,80.0
RET-000621,ORD-0009020,2022-12-25,Damaged Product,1,12959.0
RET-000622,ORD-0009033,2024-11-11,Changed Mind,1,1289.25
RET-000623,ORD-0009039,2024-06-14,Quality Issue,1,242.1
RET-000624,ORD-0009044,2023-10-01,Changed Mind,1,3209.0
RET-000625,ORD-0009054,2024-06-11,Damaged Product,1,1759.0
RET-000626,ORD-0009058,2024-05-29,Changed Mind,1,64.0
RET-000627,ORD-0009062,2024-01-25,Size Issue,2,574.2
RET-000628,ORD-0009088,2023-12-15,Changed Mind,1,3058.05
RET-000629,ORD-0009096,2024-06-21,Wrong Product,1,599.0
RET-000630,ORD-0009118,2024-07-23,Size Issue,1,1070.15
RET-000631,ORD-0009121,2024-06-16,Size Issue,3,6267.0
RET-000632,ORD-0009131,2024-10-06,Damaged Product,1,549.0
RET-000633,ORD-0009159,2024-02-12,Quality Issue,1,2336.05
RET-000634,ORD-0009171,2024-01-29,Changed Mind,1,883.15
RET-000635,ORD-0009175,2024-11-21,Damaged Product,1,2617.15
RET-000636,ORD-0009188,2023-11-22,Damaged Product,1,4549.0
RET-000637,ORD-0009204,2025-01-03,Size Issue,1,579.0
RET-000638,ORD-0009230,2024-11-18,Damaged Product,1,539.1
RET-000639,ORD-0009237,2022-08-25,Damaged Product,1,1539.0
RET-000640,ORD-0009248,2024-04-28,Quality Issue,1,1459.0
RET-000641,ORD-0009255,2022-09-22,Damaged Product,1,143.65
RET-000642,ORD-0009274,2022-10-07,Size Issue,1,2439.0
RET-000643,ORD-0009285,2023-01-31,Quality Issue,1,2431.05
RET-000644,ORD-0009287,2022-03-25,Wrong Product,1,279.0
RET-000645,ORD-0009330,2024-02-22,Size Issue,1,649.0
RET-000646,ORD-0009339,2023-12-20,Size Issue,1,3485.55
RET-000647,ORD-0009373,2024-05-05,Size Issue,1,863.1
RET-000648,ORD-0009377,2023-10-31,Other,1,159.0
RET-000649,ORD-0009388,2024-09-24,Size Issue,1,1163.65
RET-000650,ORD-0009418,2023-11-02,Wrong Product,1,28969.0
RET-000651,ORD-0009463,2023-06-18,Damaged Product,1,2515.15
RET-000652,ORD-0009487,2024-05-19,Damaged Product,1,759.0
RET-000653,ORD-0009526,2022-03-21,Quality Issue,1,18391.05
RET-000654,ORD-0009548,2024-01-31,Size Issue,1,239.0
RET-000655,ORD-0009561,2022-02-17,Quality Issue,1,816.05
RET-000656,ORD-0009594,2023-06-18,Quality Issue,3,1677.0
RET-000657,ORD-0009598,2023-10-16,Changed Mind,1,695.2
RET-000658,ORD-0009609,2024-02-23,Damaged Product,1,1419.0
RET-000659,ORD-0009614,2024-12-25,Damaged Product,1,70.0
RET-000660,ORD-0009627,2024-05-23,Wrong Product,3,6909.3
RET-000661,ORD-0009632,2024-07-05,Size Issue,1,509.0
RET-000662,ORD-0009638,2022-11-25,Quality Issue,1,2672.1
RET-000663,ORD-0009640,2024-08-29,Quality Issue,1,239.0
RET-000664,ORD-0009641,2024-03-01,Size Issue,1,3248.05
RET-000665,ORD-0009655,2024-01-13,Quality Issue,1,1424.05
RET-000666,ORD-0009695,2023-12-04,Quality Issue,1,3696.75
RET-000667,ORD-0009696,2024-06-25,Other,1,519.0
RET-000668,ORD-0009707,2023-12-07,Changed Mind,3,1047.0
RET-000669,ORD-0009739,2023-08-31,Size Issue,1,3439.0
RET-000670,ORD-0009766,2024-12-21,Size Issue,1,1459.0
RET-000671,ORD-0009794,2024-06-24,Size Issue,1,4469.0
RET-000672,ORD-0009810,2024-09-27,Changed Mind,2,701.1
RET-000673,ORD-0009815,2023-09-17,Size Issue,1,909.0
RET-000674,ORD-0009816,2024-05-23,Size Issue,1,2379.0
RET-000675,ORD-0009825,2023-02-22,Size Issue,1,309.0
RET-000676,ORD-0009861,2024-05-15,Size Issue,1,584.1
RET-000677,ORD-0009869,2023-10-11,Other,1,2965.65
RET-000678,ORD-0009893,2022-11-21,Damaged Product,1,959.2
RET-000679,ORD-0009943,2022-02-02,Wrong Product,1,1754.1
RET-000680,ORD-0009948,2024-01-06,Quality Issue,1,169.0
RET-000681,ORD-0009953,2024-05-27,Quality Issue,1,1599.0
RET-000682,ORD-0009955,2023-06-11,Damaged Product,3,4158.15
RET-000683,ORD-0009965,2024-12-21,Changed Mind,1,815.2
RET-000684,ORD-0009989,2024-05-16,Size Issue,2,998.0
RET-000685,ORD-0010010,2024-04-21,Size Issue,1,2098.55
RET-000686,ORD-0010012,2022-02-17,Size Issue,1,2231.55
RET-000687,ORD-0010023,2023-10-25,Quality Issue,1,594.15
RET-000688,ORD-0010035,2023-01-19,Quality Issue,2,1238.0
RET-000689,ORD-0010059,2024-04-16,Size Issue,1,1232.1
RET-000690,ORD-0010062,2023-09-27,Wrong Product,1,511.2
RET-000691,ORD-0010074,2022-04-11,Size Issue,1,709.0
RET-000692,ORD-0010117,2022-02-08,Size Issue,2,1906.2
RET-000693,ORD-0010139,2024-05-26,Quality Issue,1,1135.2
RET-000694,ORD-0010148,2024-10-03,Other,1,4509.0
RET-000695,ORD-0010151,2024-10-23,Changed Mind,1,5095.3
RET-000696,ORD-0010163,2022-03-18,Damaged Product,1,709.0
RET-000697,ORD-0010168,2024-10-17,Damaged Product,1,1439.0
RET-000698,ORD-0010180,2024-02-21,Late Delivery,2,12408.3
RET-000699,ORD-0010196,2022-11-07,Wrong Product,1,2666.3
RET-000700,ORD-0010201,2023-09-15,Changed Mind,1,863.1
RET-000701,ORD-0010213,2022-12-26,Quality Issue,1,80.0
RET-000702,ORD-0010236,2022-07-03,Size Issue,1,584.1
RET-000703,ORD-0010239,2023-08-26,Damaged Product,1,259.0
RET-000704,ORD-0010274,2024-03-22,Damaged Product,1,749.0
RET-000705,ORD-0010275,2024-07-16,Changed Mind,2,3703.1
RET-000706,ORD-0010303,2023-08-14,Late Delivery,1,989.0
RET-000707,ORD-0010313,2023-10-03,Other,2,1718.0
RET-000708,ORD-0010321,2022-09-26,Late Delivery,1,1029.0
RET-000709,ORD-0010327,2023-12-06,Quality Issue,1,559.2
RET-000710,ORD-0010333,2023-03-03,Damaged Product,1,3019.0
RET-000711,ORD-0010341,2023-05-12,Late Delivery,1,548.1
RET-000712,ORD-0010364,2024-03-08,Size Issue,1,1754.1
RET-000713,ORD-0010367,2024-05-11,Damaged Product,1,331.55
RET-000714,ORD-0010369,2023-08-25,Damaged Product,1,99.0
RET-000715,ORD-0010375,2024-06-09,Wrong Product,1,3219.0
RET-000716,ORD-0010420,2024-06-24,Size Issue,1,1499.0
RET-000717,ORD-0010449,2023-10-18,Other,1,98.1
RET-000718,ORD-0010450,2024-08-01,Wrong Product,1,1443.05
RET-000719,ORD-0010458,2024-04-17,Quality Issue,1,4199.0
RET-000720,ORD-0010471,2023-12-08,Late Delivery,2,3551.1
RET-000721,ORD-0010473,2024-01-01,Size Issue,3,17727.0
RET-000722,ORD-0010477,2024-10-12,Wrong Product,1,72.0
RET-000723,ORD-0010489,2022-10-02,Size Issue,1,493.05
RET-000724,ORD-0010494,2024-08-02,Damaged Product,1,3572.1
RET-000725,ORD-0010538,2022-12-20,Late Delivery,1,579.0
RET-000726,ORD-0010553,2024-11-18,Changed Mind,1,539.0
RET-000727,ORD-0010560,2023-05-13,Size Issue,2,1418.0
RET-000728,ORD-0010571,2024-02-15,Wrong Product,1,539.0
RET-000729,ORD-0010580,2022-11-29,Late Delivery,1,359.2
RET-000730,ORD-0010583,2023-10-25,Size Issue,1,2791.2
RET-000731,ORD-0010593,2022-10-15,Late Delivery,1,629.1
RET-000732,ORD-0010600,2024-11-01,Changed Mind,1,1169.0
RET-000733,ORD-0010613,2024-03-07,Size Issue,2,2558.0
RET-000734,ORD-0010618,2023-01-19,Wrong Product,1,831.2
RET-000735,ORD-0010639,2024-12-30,Changed Mind,1,669.0
RET-000736,ORD-0010644,2024-10-24,Other,1,559.0
RET-000737,ORD-0010646,2024-03-14,Wrong Product,1,299.0
RET-000738,ORD-0010652,2024-07-16,Quality Issue,2,734.4
RET-000739,ORD-0010667,2024-01-17,Size Issue,1,2820.55
RET-000740,ORD-0010698,2024-01-09,Size Issue,1,1019.0
RET-000741,ORD-0010700,2022-09-05,Late Delivery,1,588.05
RET-000742,ORD-0010765,2022-10-17,Late Delivery,1,3713.65
RET-000743,ORD-0010807,2024-04-16,Wrong Product,1,2849.0
RET-000744,ORD-0010842,2024-03-24,Quality Issue,1,959.0
RET-000745,ORD-0010886,2024-04-02,Quality Issue,1,169.0
RET-000746,ORD-0010892,2023-02-09,Late Delivery,1,2022.55
RET-000747,ORD-0010897,2024-06-25,Changed Mind,1,219.0
RET-000748,ORD-0010957,2024-02-23,Damaged Product,1,445.55
RET-000749,ORD-0010958,2023-11-14,Size Issue,1,269.1
RET-000750,ORD-0010962,2022-12-25,Wrong Product,1,1386.05
RET-000751,ORD-0010979,2024-08-08,Wrong Product,1,1629.0
RET-000752,ORD-0010985,2023-12-23,Wrong Product,1,993.65
RET-000753,ORD-0010988,2023-07-29,Quality Issue,1,1459.0
RET-000754,ORD-0010992,2022-04-26,Size Issue,1,649.0
RET-000755,ORD-0011002,2024-02-21,Size Issue,1,3419.0
RET-000756,ORD-0011007,2023-01-22,Changed Mind,1,483.65
RET-000757,ORD-0011008,2023-10-07,Late Delivery,1,1384.65
RET-000758,ORD-0011013,2024-02-05,Quality Issue,1,730.15
RET-000759,ORD-0011016,2022-05-31,Quality Issue,1,1059.0
RET-000760,ORD-0011018,2023-05-09,Damaged Product,1,809.0
RET-000761,ORD-0011072,2024-06-02,Size Issue,1,649.0
RET-000762,ORD-0011076,2024-03-14,Wrong Product,1,1186.55
RET-000763,ORD-0011081,2024-11-10,Late Delivery,1,247.2
RET-000764,ORD-0011085,2023-01-15,Wrong Product,1,673.55
RET-000765,ORD-0011087,2023-06-12,Damaged Product,1,2671.2
RET-000766,ORD-0011114,2023-03-05,Damaged Product,1,1186.55
RET-000767,ORD-0011122,2024-08-21,Changed Mind,1,588.05
RET-000768,ORD-0011125,2022-08-19,Size Issue,1,529.0
RET-000769,ORD-0011149,2022-10-29,Damaged Product,1,350.1
RET-000770,ORD-0011155,2024-11-09,Changed Mind,2,10300.3
RET-000771,ORD-0011177,2024-08-25,Changed Mind,1,3140.1
RET-000772,ORD-0011195,2023-09-25,Quality Issue,2,3898.0
RET-000773,ORD-0011199,2024-07-19,Changed Mind,1,6353.1
RET-000774,ORD-0011223,2024-03-28,Wrong Product,2,321.1
RET-000775,ORD-0011236,2024-01-20,Changed Mind,3,11599.95
RET-000776,ORD-0011251,2022-12-14,Wrong Product,1,6059.0
RET-000777,ORD-0011290,2023-08-14,Damaged Product,1,943.2
RET-000778,ORD-0011307,2024-11-13,Quality Issue,1,174.3
RET-000779,ORD-0011309,2024-03-31,Size Issue,3,6828.3
RET-000780,ORD-0011311,2023-10-27,Other,1,432.65
RET-000781,ORD-0011318,2023-01-11,Quality Issue,1,1039.0
RET-000782,ORD-0011320,2024-07-01,Changed Mind,1,1019.0
RET-000783,ORD-0011336,2022-06-04,Late Delivery,1,3019.0
RET-000784,ORD-0011343,2024-04-24,Size Issue,1,639.0
RET-000785,ORD-0011345,2024-02-06,Wrong Product,1,559.55
RET-000786,ORD-0011346,2023-04-01,Size Issue,1,919.0
RET-000787,ORD-0011350,2024-06-26,Changed Mind,1,747.15
RET-000788,ORD-0011397,2024-11-30,Size Issue,1,5409.0
RET-000789,ORD-0011412,2023-02-08,Quality Issue,1,299.0
RET-000790,ORD-0011413,2023-08-07,Quality Issue,1,1656.65
RET-000791,ORD-0011414,2024-05-12,Late Delivery,1,1189.15
RET-000792,ORD-0011423,2024-05-15,Quality Issue,1,2532.15
RET-000793,ORD-0011460,2024-05-15,Size Issue,1,746.1
RET-000794,ORD-0011469,2024-01-10,Damaged Product,1,519.0
RET-000795,ORD-0011477,2022-07-16,Quality Issue,1,2829.0
RET-000796,ORD-0011486,2022-12-20,Damaged Product,1,1789.0
RET-000797,ORD-0011498,2024-11-21,Late Delivery,1,413.1
RET-000798,ORD-0011506,2024-06-02,Damaged Product,1,2317.05
RET-000799,ORD-0011514,2024-09-06,Damaged Product,1,835.05
RET-000800,ORD-0011531,2023-04-07,Wrong Product,1,269.0
