product_id,Total_Orders,Total_Quantity,Total_Revenue,Total_Cost,Total_Profit,Returned_Orders,Cancelled_Orders,Profit_Margin_%,Return_Rate_%,Cancellation_Rate_%,product_name,category,subcategory,brand,cost_price,selling_price,supplier,stock_quantity,profit_margin_percentage,Cum_Revenue,Cum_Revenue_Pct,Product_Rank,Cum_Product_Pct,Portfolio_Segment
PROD-0209,64,87,117224.1,104663.61,12560.49,0,2,10.71,0.0,3.12,Nestle Staples & Grains Pro,Grocery,Staples & Grains,Nestle,1203.03,1449.0,Bharat Foodworks,433,16.98,122686786.44999996,91.03,398,72.36,"Lagging (Low Rev, Low Margin)"
PROD-0401,88,125,116932.95,77932.5,39000.45,1,5,33.35,1.14,5.68,Puma Sports Cycling Premium,Sports,Cycling,Puma Sports,623.46,999.0,Olympus Gear,593,37.59,122803719.39999996,91.12,399,72.55,"Lagging (Low Rev, Low Margin)"
PROD-0233,133,192,115457.1,48754.56,66702.54,17,7,57.77,12.78,5.26,Fabindia Winter Wear Prime,Fashion,Winter Wear,Fabindia,253.93,649.0,Royal Garments Supply,584,60.87,122919176.49999996,91.21,400,72.73,"Niche Gem (Low Rev, High Margin)"
PROD-0376,84,127,115228.3,98939.34999999999,16288.949999999999,2,6,14.14,2.38,7.14,Tata Sampann Snacks & Beverages Premium,Grocery,Snacks & Beverages,Tata Sampann,779.05,979.0,Bharat Foodworks,585,20.42,123034404.79999995,91.29,401,72.91,"Lagging (Low Rev, Low Margin)"
PROD-0392,94,134,114920.95,76889.2,38031.75,3,6,33.09,3.19,6.38,Penguin Academic & Test Prep Pro,Books,Academic & Test Prep,Penguin,573.8,919.0,National Book Depot,62,37.56,123149325.74999996,91.38,402,73.09,"Lagging (Low Rev, Low Margin)"
PROD-0523,78,113,114781.5,100425.36,14356.14,2,7,12.51,2.56,8.97,Fortune Organic Foods Premium,Grocery,Organic Foods,Fortune,888.72,1109.0,Bharat Foodworks,515,19.86,123264107.24999996,91.46,403,73.27,"Lagging (Low Rev, Low Margin)"
PROD-0540,138,173,113063.25,49830.920000000006,63232.33,13,8,55.93,9.42,5.8,Nike Ethnic Wear Premium,Fashion,Ethnic Wear,Nike,288.04,699.0,Heritage Weaves,215,58.79,123377170.49999996,91.55,404,73.45,"Niche Gem (Low Rev, High Margin)"
PROD-0086,68,87,112549.55,81998.37,30551.18,5,3,27.14,7.35,4.41,Decathlon Fitness Equipment Ultra,Sports,Fitness Equipment,Decathlon,942.51,1399.0,Olympus Gear,168,32.63,123489720.04999995,91.63,405,73.64,"Lagging (Low Rev, Low Margin)"
PROD-0175,100,147,111541.95,46551.96,64989.990000000005,5,2,58.27,5.0,2.0,Fastrack Bags & Backpacks Classic,Accessories,Bags & Backpacks,Fastrack,316.68,829.0,Prism Lifestyle Supply,117,61.8,123601261.99999996,91.71,406,73.82,"Niche Gem (Low Rev, High Margin)"
PROD-0178,146,213,110129.4,103202.76,6926.64,1,7,6.29,0.68,4.79,Haldiram'S Breakfast & Dairy Classic,Grocery,Breakfast & Dairy,Haldiram'S,484.52,549.0,Annapurna Fmcg Wholesale,308,11.74,123711391.39999996,91.79,407,74.0,"Lagging (Low Rev, Low Margin)"
PROD-0105,112,163,109467.75,77156.05,32311.7,2,4,29.52,1.79,3.57,Penguin Self-Help Pro,Books,Self-Help,Penguin,473.35,719.0,Global Book Importers,346,34.17,123820859.14999996,91.88,408,74.18,"Lagging (Low Rev, Low Margin)"
PROD-0076,157,234,109256.05,69968.34,39287.71,15,11,35.96,9.55,7.01,Allen Solly Women'S Wear Ultra,Fashion,Women'S Wear,Allen Solly,299.01,499.0,Vibrant Textiles Corp,137,40.08,123930115.19999996,91.96,409,74.36,"Niche Gem (Low Rev, High Margin)"
PROD-0274,172,225,109171.65,51680.25,57491.4,23,7,52.66,13.37,4.07,Levi'S Kids Wear Series 5,Fashion,Kids Wear,Levi'S,229.69,519.0,Royal Garments Supply,424,55.74,124039286.84999996,92.04,410,74.55,"Niche Gem (Low Rev, High Margin)"
PROD-0335,106,142,107839.7,65229.12,42610.58,9,7,39.51,8.49,6.6,Prestige Small Appliances Series 5,Home & Kitchen,Small Appliances,Prestige,459.36,809.0,Homecraft Distributors,272,43.22,124147126.54999997,92.12,411,74.73,"Niche Gem (Low Rev, High Margin)"
PROD-0160,91,138,107475.9,68737.8,38738.1,4,7,36.04,4.4,7.69,Titan Bags & Backpacks Plus,Accessories,Bags & Backpacks,Titan,498.1,839.0,Prism Lifestyle Supply,504,40.63,124254602.44999997,92.2,412,74.91,"Niche Gem (Low Rev, High Margin)"
PROD-0024,106,161,107342.6,65509.29,41833.310000000005,10,8,38.97,9.43,7.55,Skybags Bags & Backpacks Classic,Accessories,Bags & Backpacks,Skybags,406.89,709.0,Vanguard Leather Works,571,42.61,124361945.04999997,92.28,413,75.09,"Niche Gem (Low Rev, High Margin)"
PROD-0482,146,211,106780.5,64715.81,42064.69,8,7,39.39,5.48,4.79,Nivia Racket Sports Pro,Sports,Racket Sports,Nivia,306.71,549.0,Fitnation Logistics,223,44.13,124468725.54999997,92.36,414,75.27,"Niche Gem (Low Rev, High Margin)"
PROD-0197,81,108,106632.75,101989.8,4642.95,0,6,4.35,0.0,7.41,Amul Cooking Essentials Max,Grocery,Cooking Essentials,Amul,944.35,1069.0,Bharat Foodworks,394,11.66,124575358.29999997,92.44,415,75.45,"Lagging (Low Rev, Low Margin)"
PROD-0028,134,199,106579.55,85331.2,21248.35,5,6,19.94,3.73,4.48,Jaico Fiction Pro,Books,Fiction,Jaico,428.8,589.0,National Book Depot,427,27.2,124681937.84999996,92.51,416,75.64,"Lagging (Low Rev, Low Margin)"
PROD-0455,87,131,106315.05,74539.0,31776.05,7,3,29.89,8.05,3.45,Bajaj Small Appliances Ultra,Home & Kitchen,Small Appliances,Bajaj,569.0,879.0,Urban Living Goods,321,35.27,124788252.89999996,92.59,417,75.82,"Lagging (Low Rev, Low Margin)"
PROD-0363,104,152,105501.0,67846.72,37654.28,6,3,35.69,5.77,2.88,Decathlon Fitness Equipment Elite,Sports,Fitness Equipment,Decathlon,446.36,759.0,Olympus Gear,261,41.19,124893753.89999996,92.67,418,76.0,"Niche Gem (Low Rev, High Margin)"
PROD-0252,117,149,105271.95,98938.98,6332.97,3,7,6.02,2.56,5.98,Aashirvaad Breakfast & Dairy Pro,Grocery,Breakfast & Dairy,Aashirvaad,664.02,749.0,Annapurna Fmcg Wholesale,280,11.35,124999025.84999996,92.75,419,76.18,"Lagging (Low Rev, Low Margin)"
PROD-0139,115,157,104722.35,60548.62,44173.729999999996,5,10,42.18,4.35,8.7,Philips Small Appliances Ultra,Home & Kitchen,Small Appliances,Philips,385.66,719.0,Sterling Kitchenware,268,46.36,125103748.19999996,92.83,420,76.36,"Niche Gem (Low Rev, High Margin)"
PROD-0511,100,136,104199.2,65844.4,38354.8,3,2,36.81,3.0,2.0,Cello Home Decor Elite,Home & Kitchen,Home Decor,Cello,484.15,809.0,Sterling Kitchenware,591,40.15,125207947.39999996,92.9,421,76.55,"Niche Gem (Low Rev, High Margin)"
PROD-0146,113,162,102902.45,71476.02,31426.43,2,8,30.54,1.77,7.08,Yonex Sports Apparel Elite,Sports,Sports Apparel,Yonex,441.21,679.0,Olympus Gear,156,35.02,125310849.84999996,92.98,422,76.73,"Lagging (Low Rev, Low Margin)"
PROD-0245,172,246,102843.45,53362.32,49481.13,11,12,48.11,6.4,6.98,Forest Essentials Men'S Grooming Max,Beauty,Men'S Grooming,Forest Essentials,216.92,449.0,Pureglow Cosmetics,100,51.69,125413693.29999997,93.06,423,76.91,"Niche Gem (Low Rev, High Margin)"
PROD-0506,138,203,102733.4,82974.22,19759.18,4,14,19.23,2.9,10.14,Oxford University Press Fiction Pro,Books,Fiction,Oxford University Press,408.74,539.0,National Book Depot,379,24.17,125516426.69999997,93.13,424,77.09,"Lagging (Low Rev, Low Margin)"
PROD-0062,106,149,102647.1,81958.93999999999,20688.16,3,4,20.15,2.83,3.77,Arihant Non-Fiction Essentials,Books,Non-Fiction,Arihant,550.06,739.0,National Book Depot,418,25.57,125619073.79999997,93.21,425,77.27,"Lagging (Low Rev, Low Margin)"
PROD-0248,113,168,101893.0,71542.8,30350.2,3,6,29.79,2.65,5.31,Arihant Fiction Ultra,Books,Fiction,Arihant,425.85,649.0,National Book Depot,326,34.38,125720966.79999997,93.29,426,77.45,"Lagging (Low Rev, Low Margin)"
PROD-0154,175,238,101714.4,53285.82,48428.58,15,6,47.61,8.57,3.43,Nykaa Makeup Series 5,Beauty,Makeup,Nykaa,223.89,459.0,Pureglow Cosmetics,418,51.22,125822681.19999997,93.36,427,77.64,"Niche Gem (Low Rev, High Margin)"
PROD-0286,122,182,100925.15,57524.74,43400.41,5,6,43.0,4.1,4.92,Wildcraft Watches Premium,Accessories,Watches,Wildcraft,316.07,589.0,Optima Accessories,114,46.34,125923606.34999998,93.44,428,77.82,"Niche Gem (Low Rev, High Margin)"
PROD-0172,107,150,100731.9,63405.0,37326.9,0,5,37.06,0.0,4.67,Puma Men'S Wear Plus,Fashion,Men'S Wear,Puma,422.7,719.0,Heritage Weaves,456,41.21,126024338.24999999,93.51,429,78.0,"Niche Gem (Low Rev, High Margin)"
PROD-0269,92,120,100590.35,67748.40000000001,32841.950000000004,9,5,32.65,9.78,5.43,Yonex Outdoor Gear Ultra,Sports,Outdoor Gear,Yonex,564.57,889.0,Olympus Gear,170,36.49,126124928.59999998,93.59,430,78.18,"Lagging (Low Rev, Low Margin)"
PROD-0288,92,127,100224.45,75103.99,25120.46,4,7,25.06,4.35,7.61,Cosco Outdoor Gear Premium,Sports,Outdoor Gear,Cosco,591.37,849.0,Action Sports Distribution,441,30.35,126225153.04999998,93.66,431,78.36,"Lagging (Low Rev, Low Margin)"
PROD-0495,111,155,99905.0,42290.2,57614.8,17,13,57.67,15.32,11.71,Puma Kids Wear Classic,Fashion,Kids Wear,Puma,272.84,689.0,Heritage Weaves,238,60.4,126325058.04999998,93.73,432,78.55,"Niche Gem (Low Rev, High Margin)"
PROD-0007,115,174,99070.95,74807.82,24263.13,3,9,24.49,2.61,7.83,Penguin Fiction Classic,Books,Fiction,Penguin,429.93,619.0,Scholar Press Logistics,15,30.54,126424128.99999999,93.81,433,78.73,"Lagging (Low Rev, Low Margin)"
PROD-0294,112,159,98978.55,76021.08,22957.47,6,5,23.19,5.36,4.46,Domyos Racket Sports Plus,Sports,Racket Sports,Domyos,478.12,669.0,Action Sports Distribution,349,28.53,126523107.54999998,93.88,434,78.91,"Lagging (Low Rev, Low Margin)"
PROD-0145,128,191,97776.9,41739.23,56037.67,7,8,57.31,5.47,6.25,American Tourister Travel Gear Essentials,Accessories,Travel Gear,American Tourister,218.53,549.0,Vanguard Leather Works,130,60.19,126620884.44999999,93.95,435,79.09,"Niche Gem (Low Rev, High Margin)"
PROD-0056,105,156,97436.5,39872.04,57564.46,8,5,59.08,7.62,4.76,Lakme Men'S Grooming Classic,Beauty,Men'S Grooming,Lakme,255.59,679.0,Aura Personal Care,258,62.36,126718320.94999999,94.03,436,79.27,"Niche Gem (Low Rev, High Margin)"
PROD-0168,77,105,97361.55,65312.1,32049.45,3,8,32.92,3.9,10.39,Spaces Cookware Max,Home & Kitchen,Cookware,Spaces,622.02,979.0,Sterling Kitchenware,147,36.46,126815682.49999999,94.1,437,79.45,"Lagging (Low Rev, Low Margin)"
PROD-0513,104,154,95867.7,86079.84000000001,9787.86,0,6,10.21,0.0,5.77,Aashirvaad Staples & Grains Premium,Grocery,Staples & Grains,Aashirvaad,558.96,669.0,Bharat Foodworks,448,16.45,126911550.19999999,94.17,438,79.64,"Lagging (Low Rev, Low Margin)"
PROD-0297,93,136,95811.35,71284.4,24526.95,4,8,25.6,4.3,8.6,Spaces Storage & Org Premium,Home & Kitchen,Storage & Org,Spaces,524.15,739.0,Urban Living Goods,577,29.07,127007361.54999998,94.24,439,79.82,"Lagging (Low Rev, Low Margin)"
PROD-0502,117,176,95535.0,61978.399999999994,33556.6,10,5,35.12,8.55,4.27,Bombay Dyeing Cookware Ultra,Home & Kitchen,Cookware,Bombay Dyeing,352.15,579.0,Urban Living Goods,203,39.18,127102896.54999998,94.31,440,80.0,"Niche Gem (Low Rev, High Margin)"
PROD-0348,118,157,94137.45,78939.6,15197.849999999999,7,5,16.14,5.93,4.24,Oxford University Press Self-Help Classic,Books,Self-Help,Oxford University Press,502.8,649.0,Scholar Press Logistics,516,22.53,127197033.99999999,94.38,441,80.18,"Lagging (Low Rev, Low Margin)"
PROD-0550,108,144,94015.5,63607.68,30407.82,4,8,32.34,3.7,7.41,Harpercollins Non-Fiction Pro,Books,Non-Fiction,Harpercollins,441.72,699.0,Global Book Importers,180,36.81,127291049.49999999,94.45,442,80.36,"Lagging (Low Rev, Low Margin)"
PROD-0461,216,306,94011.75,59584.32,34427.43,14,13,36.62,6.48,6.02,The Derma Co Men'S Grooming Max,Beauty,Men'S Grooming,The Derma Co,194.72,329.0,Aura Personal Care,387,40.81,127385061.24999999,94.52,443,80.55,"Niche Gem (Low Rev, High Margin)"
PROD-0386,232,336,93751.45,61155.36,32596.09,12,16,34.77,5.17,6.9,Mamaearth Haircare Series 5,Beauty,Haircare,Mamaearth,182.01,299.0,Divine Botanicals,63,39.13,127478812.69999999,94.59,444,80.73,"Niche Gem (Low Rev, High Margin)"
PROD-0390,88,128,93664.2,68993.28,24670.920000000002,11,7,26.34,12.5,7.95,Spaces Bedding & Linen Pro,Home & Kitchen,Bedding & Linen,Spaces,539.01,769.0,Homecraft Distributors,393,29.91,127572476.89999999,94.66,445,80.91,"Lagging (Low Rev, Low Margin)"
PROD-0403,113,168,93653.65,66035.76,27617.89,6,6,29.49,5.31,5.31,Bajaj Cookware Prime,Home & Kitchen,Cookware,Bajaj,393.07,599.0,Urban Living Goods,586,34.38,127666130.55,94.73,446,81.09,"Lagging (Low Rev, Low Margin)"
PROD-0208,100,132,92838.55,79716.12,13122.43,5,11,14.13,5.0,11.0,Haldiram'S Staples & Grains Pro,Grocery,Staples & Grains,Haldiram'S,603.91,749.0,Bharat Foodworks,489,19.37,127758969.1,94.8,447,81.27,"Lagging (Low Rev, Low Margin)"
PROD-0457,93,126,91727.25,87683.4,4043.85,1,4,4.41,1.08,4.3,Haldiram'S Snacks & Beverages Prime,Grocery,Snacks & Beverages,Haldiram'S,695.9,779.0,Annapurna Fmcg Wholesale,320,10.67,127850696.35,94.87,448,81.45,"Lagging (Low Rev, Low Margin)"
PROD-0337,104,150,91665.0,87714.0,3950.9999999999995,1,12,4.31,0.96,11.54,Catch Organic Foods Pro,Grocery,Organic Foods,Catch,584.76,679.0,Bharat Foodworks,487,13.88,127942361.35,94.93,449,81.64,"Lagging (Low Rev, Low Margin)"
PROD-0367,113,161,91410.9,63155.469999999994,28255.43,8,11,30.91,7.08,9.73,Oxford University Press Non-Fiction Pro,Books,Non-Fiction,Oxford University Press,392.27,609.0,Scholar Press Logistics,328,35.59,128033772.25,95.0,450,81.82,"Lagging (Low Rev, Low Margin)"
PROD-0542,110,174,91256.75,63617.88,27638.87,11,4,30.29,10.0,3.64,Bajaj Cookware Ultra,Home & Kitchen,Cookware,Bajaj,365.62,559.0,Homecraft Distributors,167,34.59,128125029.0,95.07,451,82.0,"Lagging (Low Rev, Low Margin)"
PROD-0355,215,294,90080.2,42635.880000000005,47444.32,15,11,52.67,6.98,5.12,Maybelline Men'S Grooming Plus,Beauty,Men'S Grooming,Maybelline,145.02,329.0,Aura Personal Care,327,55.92,128215109.2,95.14,452,82.18,"Niche Gem (Low Rev, High Margin)"
PROD-0046,229,359,90074.65,36291.31,53783.34,15,16,59.71,6.55,6.99,Lakme Fragrances Essentials,Beauty,Fragrances,Lakme,101.09,269.0,Divine Botanicals,108,62.42,128305183.85000001,95.2,453,82.36,"Niche Gem (Low Rev, High Margin)"
PROD-0095,145,205,89766.6,58017.049999999996,31749.55,9,9,35.37,6.21,6.21,Bombay Dyeing Bedding & Linen Essentials,Home & Kitchen,Bedding & Linen,Bombay Dyeing,283.01,469.0,Urban Living Goods,301,39.66,128394950.45,95.27,454,82.55,"Niche Gem (Low Rev, High Margin)"
PROD-0057,112,155,89755.0,57323.649999999994,32431.35,8,7,36.13,7.14,6.25,Lakme Makeup Ultra,Beauty,Makeup,Lakme,369.83,619.0,Divine Botanicals,45,40.25,128484705.45,95.34,455,82.73,"Niche Gem (Low Rev, High Margin)"
PROD-0380,82,111,89636.65,80658.15,8978.5,2,4,10.02,2.44,4.88,Catch Cooking Essentials Max,Grocery,Cooking Essentials,Catch,726.65,859.0,Farmfresh Agro Supplies,61,15.41,128574342.10000001,95.4,456,82.91,"Lagging (Low Rev, Low Margin)"
PROD-0352,116,170,89162.3,69220.6,19941.7,4,5,22.37,3.45,4.31,Jaico Children'S Books Pro,Books,Children'S Books,Jaico,407.18,569.0,Global Book Importers,276,28.44,128663504.4,95.47,457,83.09,"Lagging (Low Rev, Low Margin)"
PROD-0243,140,208,88862.4,60715.2,28147.2,7,7,31.68,5.0,5.0,Domyos Fitness Equipment Pro,Sports,Fitness Equipment,Domyos,291.9,459.0,Action Sports Distribution,280,36.41,128752366.80000001,95.53,458,83.27,"Lagging (Low Rev, Low Margin)"
PROD-0370,131,194,88191.15,58487.12,29704.030000000002,9,5,33.68,6.87,3.82,Nivia Cycling Max,Sports,Cycling,Nivia,301.48,489.0,Action Sports Distribution,568,38.35,128840557.95000002,95.6,459,83.45,"Lagging (Low Rev, Low Margin)"
PROD-0188,128,168,87910.5,55392.96000000001,32517.54,5,5,36.99,3.91,3.91,Puma Sports Outdoor Gear Essentials,Sports,Outdoor Gear,Puma Sports,329.72,569.0,Action Sports Distribution,251,42.05,128928468.45000002,95.67,460,83.64,"Niche Gem (Low Rev, High Margin)"
PROD-0065,96,140,87772.8,62567.4,25205.399999999998,3,9,28.72,3.12,9.38,Rupa Publications Children'S Books Plus,Books,Children'S Books,Rupa Publications,446.91,669.0,National Book Depot,214,33.2,129016241.25000001,95.73,461,83.82,"Lagging (Low Rev, Low Margin)"
PROD-0118,124,180,87762.9,61610.399999999994,26152.5,5,5,29.8,4.03,4.03,Harpercollins Children'S Books Ultra,Books,Children'S Books,Harpercollins,342.28,519.0,National Book Depot,516,34.05,129104004.15000002,95.8,462,84.0,"Lagging (Low Rev, Low Margin)"
PROD-0444,228,303,87230.7,49298.1,37932.6,15,8,43.49,6.58,3.51,Maybelline Fragrances Elite,Beauty,Fragrances,Maybelline,162.7,309.0,Aura Personal Care,149,47.35,129191234.85000002,95.86,463,84.18,"Niche Gem (Low Rev, High Margin)"
PROD-0023,239,336,86713.2,50742.72,35970.48,12,14,41.48,5.02,5.86,Biotique Haircare Series 5,Beauty,Haircare,Biotique,151.02,279.0,Pureglow Cosmetics,263,45.87,129277948.05000003,95.92,464,84.36,"Niche Gem (Low Rev, High Margin)"
PROD-0071,128,172,86536.45,61973.32,24563.13,3,7,28.38,2.34,5.47,Arihant Children'S Books Elite,Books,Children'S Books,Arihant,360.31,539.0,Scholar Press Logistics,119,33.15,129364484.50000003,95.99,465,84.55,"Lagging (Low Rev, Low Margin)"
PROD-0434,242,361,86272.9,43814.57,42458.33,18,18,49.21,7.44,7.44,Lakme Men'S Grooming Max,Beauty,Men'S Grooming,Lakme,121.37,259.0,Pureglow Cosmetics,395,53.14,129450757.40000004,96.05,466,84.73,"Niche Gem (Low Rev, High Margin)"
PROD-0171,71,104,86233.0,53792.96,32440.04,2,6,37.62,2.82,8.45,Fastrack Jewelry & Belts Premium,Accessories,Jewelry & Belts,Fastrack,517.24,889.0,Optima Accessories,234,41.82,129536990.40000004,96.12,467,84.91,"Niche Gem (Low Rev, High Margin)"
PROD-0389,131,199,84869.1,64915.78999999999,19953.31,10,8,23.51,7.63,6.11,Prestige Cookware Plus,Home & Kitchen,Cookware,Prestige,326.21,459.0,Homecraft Distributors,32,28.93,129621859.50000003,96.18,468,85.09,"Lagging (Low Rev, Low Margin)"
PROD-0037,142,198,84754.35,56903.219999999994,27851.13,10,6,32.86,7.04,4.23,Spaces Home Decor Premium,Home & Kitchen,Home Decor,Spaces,287.39,459.0,Sterling Kitchenware,55,37.39,129706613.85000002,96.24,469,85.27,"Lagging (Low Rev, Low Margin)"
PROD-0035,120,167,84326.55,54498.78,29827.77,7,13,35.37,5.83,10.83,Philips Storage & Org Max,Home & Kitchen,Storage & Org,Philips,326.34,539.0,Urban Living Goods,550,39.45,129790940.40000002,96.31,470,85.45,"Niche Gem (Low Rev, High Margin)"
PROD-0374,107,143,83279.6,55451.11,27828.49,10,5,33.42,9.35,4.67,Decathlon Sports Apparel Series 5,Sports,Sports Apparel,Decathlon,387.77,629.0,Olympus Gear,526,38.35,129874220.00000001,96.37,471,85.64,"Lagging (Low Rev, Low Margin)"
PROD-0089,124,174,82737.95,55405.08,27332.87,9,14,33.04,7.26,11.29,Kiprun Fitness Equipment Series 5,Sports,Fitness Equipment,Kiprun,318.42,509.0,Olympus Gear,499,37.44,129956957.95000002,96.43,472,85.82,"Lagging (Low Rev, Low Margin)"
PROD-0372,127,194,82436.4,48226.46,34209.94,7,13,41.5,5.51,10.24,Bajaj Small Appliances Essentials,Home & Kitchen,Small Appliances,Bajaj,248.59,459.0,Urban Living Goods,181,45.84,130039394.35000002,96.49,473,86.0,"Niche Gem (Low Rev, High Margin)"
PROD-0422,70,104,82310.55,62974.08,19336.47,3,8,23.49,4.29,11.43,Yonex Outdoor Gear Classic,Sports,Outdoor Gear,Yonex,605.52,849.0,Olympus Gear,17,28.68,130121704.90000002,96.55,474,86.18,"Lagging (Low Rev, Low Margin)"
PROD-0408,108,135,82086.3,59737.5,22348.8,7,8,27.23,6.48,7.41,Prestige Small Appliances Classic,Home & Kitchen,Small Appliances,Prestige,442.5,669.0,Homecraft Distributors,456,33.86,130203791.20000002,96.61,475,86.36,"Lagging (Low Rev, Low Margin)"
PROD-0173,260,369,81881.4,43612.11,38269.29,14,14,46.74,5.38,5.38,The Derma Co Fragrances Series 5,Beauty,Fragrances,The Derma Co,118.19,239.0,Pureglow Cosmetics,28,50.55,130285672.60000002,96.67,476,86.55,"Niche Gem (Low Rev, High Margin)"
PROD-0419,136,196,81852.7,68747.0,13105.7,3,7,16.01,2.21,5.15,Fortune Breakfast & Dairy Pro,Grocery,Breakfast & Dairy,Fortune,350.75,449.0,Farmfresh Agro Supplies,285,21.88,130367525.30000003,96.73,477,86.73,"Lagging (Low Rev, Low Margin)"
PROD-0019,101,143,81460.4,56452.11,25008.29,3,8,30.7,2.97,7.92,Oxford University Press Non-Fiction Essentials,Books,Non-Fiction,Oxford University Press,394.77,619.0,Global Book Importers,564,36.22,130448985.70000003,96.79,478,86.91,"Lagging (Low Rev, Low Margin)"
PROD-0514,97,139,81078.1,57604.380000000005,23473.72,7,6,28.95,7.22,6.19,Philips Home Decor Pro,Home & Kitchen,Home Decor,Philips,414.42,629.0,Sterling Kitchenware,251,34.11,130530063.80000003,96.85,479,87.09,"Lagging (Low Rev, Low Margin)"
PROD-0135,213,311,80700.75,35497.54,45203.21,9,13,56.01,4.23,6.1,Nykaa Men'S Grooming Classic,Beauty,Men'S Grooming,Nykaa,114.14,279.0,Pureglow Cosmetics,347,59.09,130610764.55000003,96.91,480,87.27,"Niche Gem (Low Rev, High Margin)"
PROD-0038,99,142,80357.55,77026.48000000001,3331.07,4,4,4.15,4.04,4.04,Amul Breakfast & Dairy Prime,Grocery,Breakfast & Dairy,Amul,542.44,609.0,Annapurna Fmcg Wholesale,569,10.93,130691122.10000002,96.97,481,87.45,"Lagging (Low Rev, Low Margin)"
PROD-0093,137,208,79059.7,66645.28,12414.42,2,9,15.7,1.46,6.57,Aashirvaad Snacks & Beverages Series 5,Grocery,Snacks & Beverages,Aashirvaad,320.41,409.0,Farmfresh Agro Supplies,453,21.66,130770181.80000003,97.03,482,87.64,"Lagging (Low Rev, Low Margin)"
PROD-0322,95,142,78678.65,60926.520000000004,17752.13,7,5,22.56,7.37,5.26,Prestige Small Appliances Prime,Home & Kitchen,Small Appliances,Prestige,429.06,599.0,Homecraft Distributors,179,28.37,130848860.45000003,97.09,483,87.82,"Lagging (Low Rev, Low Margin)"
PROD-0336,137,194,78464.1,53792.32,24671.78,6,3,31.44,4.38,2.19,Bombay Dyeing Small Appliances Plus,Home & Kitchen,Small Appliances,Bombay Dyeing,277.28,429.0,Sterling Kitchenware,455,35.37,130927324.55000003,97.15,484,88.0,"Lagging (Low Rev, Low Margin)"
PROD-0004,109,142,77924.7,56838.34,21086.36,9,3,27.06,8.26,2.75,Cello Small Appliances Classic,Home & Kitchen,Small Appliances,Cello,400.27,589.0,Sterling Kitchenware,222,32.04,131005249.25000003,97.21,485,88.18,"Lagging (Low Rev, Low Margin)"
PROD-0201,127,199,77724.5,53604.630000000005,24119.87,4,14,31.03,3.15,11.02,Jaico Academic & Test Prep Max,Books,Academic & Test Prep,Jaico,269.37,419.0,Global Book Importers,60,35.71,131082973.75000003,97.26,486,88.36,"Lagging (Low Rev, Low Margin)"
PROD-0442,193,269,77497.2,42235.689999999995,35261.51,11,10,45.5,5.7,5.18,L'Oreal Men'S Grooming Elite,Beauty,Men'S Grooming,L'Oreal,157.01,309.0,Divine Botanicals,315,49.19,131160470.95000003,97.32,487,88.55,"Niche Gem (Low Rev, High Margin)"
PROD-0067,104,138,76881.65,54783.240000000005,22098.41,4,9,28.74,3.85,8.65,Rupa Publications Non-Fiction Elite,Books,Non-Fiction,Rupa Publications,396.98,599.0,Global Book Importers,206,33.73,131237352.60000004,97.38,488,88.73,"Lagging (Low Rev, Low Margin)"
PROD-0332,121,170,76663.95,69654.1,7009.849999999999,2,5,9.14,1.65,4.13,Haldiram'S Breakfast & Dairy Pro,Grocery,Breakfast & Dairy,Haldiram'S,409.73,479.0,Farmfresh Agro Supplies,294,14.46,131314016.55000004,97.44,489,88.91,"Lagging (Low Rev, Low Margin)"
PROD-0536,129,188,75461.1,56582.36,18878.74,5,9,25.02,3.88,6.98,Rupa Publications Children'S Books Classic,Books,Children'S Books,Rupa Publications,300.97,429.0,Scholar Press Logistics,249,29.84,131389477.65000004,97.49,490,89.09,"Lagging (Low Rev, Low Margin)"
PROD-0169,131,190,74288.7,35710.5,38578.2,6,12,51.93,4.58,9.16,Titan Watches Premium,Accessories,Watches,Titan,187.95,419.0,Optima Accessories,47,55.14,131463766.35000004,97.55,491,89.27,"Niche Gem (Low Rev, High Margin)"
PROD-0456,136,198,73775.1,58922.81999999999,14852.279999999999,9,9,20.13,6.62,6.62,Arihant Children'S Books Series 5,Books,Children'S Books,Arihant,297.59,399.0,Global Book Importers,325,25.42,131537541.45000003,97.6,492,89.45,"Lagging (Low Rev, Low Margin)"
PROD-0030,141,191,73517.75,50525.229999999996,22992.52,6,9,31.27,4.26,6.38,Rupa Publications Fiction Prime,Books,Fiction,Rupa Publications,264.53,409.0,Global Book Importers,568,35.32,131611059.20000003,97.66,493,89.64,"Lagging (Low Rev, Low Margin)"
PROD-0499,101,137,72917.35,40902.72,32014.63,6,6,43.91,5.94,5.94,Bajaj Cookware Elite,Home & Kitchen,Cookware,Bajaj,298.56,569.0,Homecraft Distributors,26,47.53,131683976.55000003,97.71,494,89.82,"Niche Gem (Low Rev, High Margin)"
PROD-0447,119,167,72906.05,60505.770000000004,12400.28,3,6,17.01,2.52,5.04,Harpercollins Academic & Test Prep Series 5,Books,Academic & Test Prep,Harpercollins,362.31,469.0,National Book Depot,99,22.75,131756882.60000002,97.76,495,90.0,"Lagging (Low Rev, Low Margin)"
