order_id,customer_id,product_id,order_date,quantity,unit_price,discount_percentage,discount_amount,sales_amount,cost_amount,profit_amount,city,state,region,order_status
ORD-0000182,CUST-04070,PROD-0286,2023-10-11,1,589.0,20.0,117.8,471.2,316.07,155.13,Bengaluru,Karnataka,South,Returned
ORD-0000183,CUST-04202,PROD-0177,2024-05-19,1,529.0,0.0,0.0,529.0,292.43,236.57,Delhi,Delhi,North,Delivered
ORD-0000184,CUST-04288,PROD-0439,2023-06-29,1,1059.0,0.0,0.0,1059.0,665.41,393.59,Hyderabad,Telangana,South,Delivered
ORD-0000185,CUST-02482,PROD-0541,2024-03-05,1,4899.0,0.0,0.0,4899.0,3035.17,1863.83,Chennai,Tamil Nadu,South,Delivered
ORD-0000186,CUST-01011,PROD-0021,2024-05-23,1,1179.0,0.0,0.0,1179.0,628.92,550.08,Kochi,Kerala,South,Delivered
ORD-0000187,CUST-00513,PROD-0023,2024-05-12,1,279.0,0.0,0.0,279.0,151.02,127.98,Hyderabad,Telangana,South,Delivered
ORD-0000188,CUST-03896,PROD-0470,2024-02-04,1,70.0,5.0,3.5,66.5,57.73,8.77,Mumbai,Maharashtra,West,Cancelled
ORD-0000189,CUST-04616,PROD-0307,2023-07-20,1,169.0,20.0,33.8,135.2,129.61,5.59,Hyderabad,Telangana,South,Delivered
ORD-0000190,CUST-03426,PROD-0485,2023-02-07,1,150.0,0.0,0.0,150.0,97.85,52.15,Kolkata,West Bengal,East,Delivered
ORD-0000191,CUST-00745,PROD-0385,2022-12-20,2,519.0,10.0,103.8,934.2,653.28,280.92,Delhi,Delhi,North,Delivered
ORD-0000192,CUST-04863,PROD-0260,2023-12-09,1,699.0,0.0,0.0,699.0,441.12,257.88,Indore,Madhya Pradesh,Central,Delivered
ORD-0000193,CUST-05147,PROD-0092,2023-04-20,2,539.0,0.0,0.0,1078.0,544.32,533.68,Bengaluru,Karnataka,South,Delivered
ORD-0000194,CUST-02284,PROD-0222,2024-09-06,1,399.0,10.0,39.9,359.1,258.42,100.68,Indore,Madhya Pradesh,Central,Delivered
ORD-0000195,CUST-03125,PROD-0435,2024-08-04,1,2089.0,5.0,104.45,1984.55,1787.96,196.59,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000196,CUST-04059,PROD-0134,2022-10-25,1,699.0,0.0,0.0,699.0,301.77,397.23,Delhi,Delhi,North,Delivered
ORD-0000197,CUST-03857,PROD-0393,2024-02-12,1,2829.0,0.0,0.0,2829.0,1914.99,914.01,Patna,Bihar,East,Delivered
ORD-0000198,CUST-05029,PROD-0142,2024-08-15,1,829.0,5.0,41.45,787.55,466.2,321.35,Delhi,Delhi,North,Delivered
ORD-0000199,CUST-00595,PROD-0258,2024-10-18,1,909.0,15.0,136.35,772.65,441.42,331.23,Mumbai,Maharashtra,West,Delivered
ORD-0000200,CUST-03046,PROD-0046,2023-06-23,1,269.0,0.0,0.0,269.0,101.09,167.91,Pune,Maharashtra,West,Delivered
ORD-0000201,CUST-03634,PROD-0255,2024-10-23,1,80.0,15.0,12.0,68.0,70.65,-2.65,Hyderabad,Telangana,South,Delivered
ORD-0000202,CUST-04634,PROD-0339,2024-05-16,1,509.0,0.0,0.0,509.0,271.23,237.77,Delhi,Delhi,North,Delivered
ORD-0000203,CUST-04554,PROD-0311,2023-01-13,2,959.0,10.0,191.8,1726.2,992.36,733.84,Bengaluru,Karnataka,South,Delivered
ORD-0000204,CUST-05085,PROD-0231,2023-11-04,1,1759.0,15.0,263.85,1495.15,1427.62,67.53,Pune,Maharashtra,West,Delivered
ORD-0000205,CUST-02677,PROD-0209,2022-07-18,1,1449.0,5.0,72.45,1376.55,1203.03,173.52,Pune,Maharashtra,West,Delivered
ORD-0000206,CUST-04329,PROD-0159,2024-01-16,1,109.0,10.0,10.9,98.1,94.23,3.87,Hyderabad,Telangana,South,Delivered
ORD-0000207,CUST-02257,PROD-0424,2023-04-14,1,2289.0,0.0,0.0,2289.0,1455.62,833.38,Hyderabad,Telangana,South,Delivered
ORD-0000208,CUST-02234,PROD-0434,2024-01-06,1,259.0,5.0,12.95,246.05,121.37,124.68,Pune,Maharashtra,West,Delivered
ORD-0000209,CUST-01330,PROD-0267,2023-01-25,2,559.0,5.0,55.9,1062.1,428.84,633.26,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0000210,CUST-04266,PROD-0217,2023-06-16,1,4079.0,10.0,407.9,3671.1,2910.25,760.85,Mumbai,Maharashtra,West,Delivered
ORD-0000211,CUST-05132,PROD-0355,2024-02-26,1,329.0,0.0,0.0,329.0,145.02,183.98,Ahmedabad,Gujarat,West,Delivered
ORD-0000212,CUST-01344,PROD-0307,2024-05-07,2,169.0,0.0,0.0,338.0,259.22,78.78,Jaipur,Rajasthan,North,Delivered
ORD-0000213,CUST-00288,PROD-0371,2023-12-19,1,239.0,5.0,11.95,227.05,203.24,23.81,Coimbatore,Tamil Nadu,South,Delivered
ORD-0000214,CUST-04252,PROD-0173,2024-05-23,1,239.0,0.0,0.0,239.0,118.19,120.81,delhi,Delhi,North,Delivered
ORD-0000215,CUST-03259,PROD-0436,2022-09-16,1,16859.0,0.0,0.0,16859.0,13742.17,3116.83,Chennai,Tamil Nadu,South,Returned
ORD-0000216,CUST-04983,PROD-0177,2024-12-11,1,529.0,5.0,26.45,502.55,292.43,210.12,Surat,Gujarat,West,Delivered
ORD-0000217,CUST-01325,PROD-0236,2024-12-19,4,2049.0,5.0,409.8,7786.2,3479.32,4306.88,Pune,Maharashtra,West,Delivered
ORD-0000218,CUST-00361,PROD-0075,2024-12-25,2,259.0,15.0,77.7,440.3,368.62,71.68,Ahmedabad,Gujarat,West,Delivered
ORD-0000219,CUST-02578,PROD-0470,2022-03-18,1,70.0,0.0,0.0,70.0,57.73,12.27,Chennai,Tamil Nadu,South,Delivered
ORD-0000220,CUST-00441,PROD-0358,2023-07-16,1,169.0,0.0,0.0,169.0,150.84,18.16,Jaipur,Rajasthan,North,Delivered
ORD-0000221,CUST-01377,PROD-0135,2023-11-28,1,279.0,10.0,27.9,251.1,114.14,136.96,Hyderabad,Telangana,South,Delivered
ORD-0000222,CUST-00651,PROD-0470,2024-05-10,1,70.0,0.0,0.0,70.0,57.73,12.27,Coimbatore,Tamil Nadu,South,Delivered
ORD-0000223,CUST-01179,PROD-0388,2024-07-29,4,1409.0,0.0,0.0,5636.0,3420.76,2215.24,Hyderabad,Telangana,South,Delivered
ORD-0000224,CUST-00550,PROD-0248,2022-07-13,1,649.0,0.0,0.0,649.0,425.85,223.15,Chandigarh,Punjab,North,Delivered
ORD-0000225,CUST-04952,PROD-0545,2024-09-13,1,3339.0,5.0,166.95,3172.05,2788.69,383.36,Mumbai,Maharashtra,West,Delivered
ORD-0000226,CUST-01463,PROD-0188,2024-03-31,2,569.0,0.0,0.0,1138.0,659.44,478.56,Jaipur,Rajasthan,North,Delivered
ORD-0000227,CUST-02340,PROD-0057,2023-07-16,1,619.0,10.0,61.9,557.1,369.83,187.27,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000228,CUST-04676,PROD-0404,2024-06-25,1,3409.0,0.0,0.0,3409.0,2445.53,963.47,Surat,Gujarat,West,Delivered
ORD-0000229,CUST-03561,PROD-0419,2024-10-26,1,449.0,0.0,0.0,449.0,350.75,98.25,Patna,Bihar,East,Cancelled
ORD-0000230,CUST-03248,PROD-0034,2023-09-26,2,1019.0,0.0,0.0,2038.0,760.52,1277.48,Indore,Madhya Pradesh,Central,Delivered
ORD-0000231,CUST-03704,PROD-0449,2023-06-14,1,259.0,0.0,0.0,259.0,221.54,37.46,Mumbai,Maharashtra,West,Delivered
ORD-0000232,CUST-04321,PROD-0431,2024-09-07,2,749.0,0.0,0.0,1498.0,913.96,584.04,Bhubaneswar,Odisha,East,Cancelled
ORD-0000233,CUST-04574,PROD-0507,2024-02-17,2,3739.0,10.0,747.8,6730.2,3713.16,3017.04,Bhubaneswar,Odisha,East,Delivered
ORD-0000234,CUST-03384,PROD-0067,2022-07-09,1,599.0,10.0,59.9,539.1,396.98,142.12,Jaipur,Rajasthan,North,Delivered
ORD-0000235,CUST-04634,PROD-0335,2024-12-09,1,809.0,0.0,0.0,809.0,459.36,349.64,Delhi,Delhi,North,Delivered
ORD-0000236,CUST-02806,PROD-0127,2023-09-15,1,4549.0,5.0,227.45,4321.55,2774.96,1546.59,CHANDIGARH,Punjab,North,Delivered
ORD-0000237,CUST-01455,PROD-0227,2023-12-02,3,1559.0,0.0,0.0,4677.0,2764.14,1912.86,Hyderabad,Telangana,South,Delivered
ORD-0000238,CUST-04584,PROD-0154,2024-01-10,1,459.0,10.0,45.9,413.1,223.89,189.21,Kolkata,West Bengal,East,Delivered
ORD-0000239,CUST-02833,PROD-0250,2023-11-13,1,579.0,20.0,115.8,463.2,282.46,180.74,Hyderabad,Telangana,South,Delivered
ORD-0000240,CUST-04711,PROD-0063,2023-11-21,1,399.0,10.0,39.9,359.1,140.92,218.18,Mumbai,Maharashtra,West,Delivered
ORD-0000241,CUST-00200,PROD-0172,2022-11-13,1,719.0,0.0,0.0,719.0,422.7,296.3,Bengaluru,Karnataka,South,Delivered
ORD-0000242,CUST-02113,PROD-0041,2024-11-23,1,7429.0,10.0,742.9,6686.1,4238.03,2448.07,Mumbai,Maharashtra,West,Delivered
ORD-0000243,CUST-04920,PROD-0271,2023-09-08,1,2859.0,0.0,0.0,2859.0,2075.76,783.24,Coimbatore,Tamil Nadu,South,Delivered
ORD-0000244,CUST-01312,PROD-0169,2023-07-07,1,419.0,10.0,41.9,377.1,187.95,189.15,Coimbatore,Tamil Nadu,South,Delivered
ORD-0000245,CUST-04892,PROD-0330,2024-09-06,1,36379.0,0.0,0.0,36379.0,28005.49,8373.51,Pune,Maharashtra,West,Delivered
ORD-0000246,CUST-04952,PROD-0255,2022-07-31,2,80.0,0.0,0.0,160.0,141.3,18.7,Mumbai,Maharashtra,West,Delivered
ORD-0000247,CUST-04595,PROD-0139,2024-09-21,2,719.0,0.0,0.0,1438.0,771.32,666.68,Kochi,Kerala,South,Delivered
ORD-0000248,CUST-02948,PROD-0058,2023-11-08,1,1929.0,25.0,482.25,1446.75,1110.29,336.46,Chennai,Tamil Nadu,South,Delivered
ORD-0000249,CUST-03404,PROD-0417,2023-08-10,1,989.0,15.0,148.35,840.65,407.91,432.74,Bengaluru,Karnataka,South,Delivered
ORD-0000250,CUST-04530,PROD-0352,2022-06-25,1,569.0,0.0,0.0,569.0,407.18,161.82,Chennai,Tamil Nadu,South,Delivered
ORD-0000251,CUST-04053,PROD-0021,2024-11-13,1,1179.0,0.0,0.0,1179.0,628.92,550.08,Pune,Maharashtra,West,Delivered
ORD-0000252,CUST-03314,PROD-0545,2024-01-08,1,3339.0,0.0,0.0,3339.0,2788.69,550.31,Patna,Bihar,East,Returned
ORD-0000253,CUST-05114,PROD-0357,2023-11-26,1,4409.0,10.0,440.9,3968.1,2239.94,1728.16,Chandigarh,Punjab,North,Returned
ORD-0000254,CUST-03603,PROD-0118,2023-11-29,1,519.0,10.0,51.9,467.1,342.28,124.82,Surat,Gujarat,West,Delivered
ORD-0000255,CUST-05072,PROD-0461,2024-07-07,2,329.0,15.0,98.7,559.3,389.44,169.86,Jaipur,Rajasthan,North,Delivered
ORD-0000256,CUST-00293,PROD-0485,2024-07-04,1,150.0,10.0,15.0,135.0,97.85,37.15,Kolkata,West Bengal,East,Delivered
ORD-0000257,CUST-00719,PROD-0318,2024-07-08,1,319.0,10.0,31.9,287.1,272.36,14.74,Nagpur,Maharashtra,West,Delivered
ORD-0000258,CUST-02379,PROD-0485,2023-05-20,1,150.0,10.0,15.0,135.0,97.85,37.15,Hyderabad,Telangana,South,Delivered
ORD-0000259,CUST-02037,PROD-0018,2024-04-15,2,1499.0,5.0,149.9,2848.1,1748.06,1100.04,Mumbai,Maharashtra,West,Cancelled
ORD-0000260,CUST-04088,PROD-0518,2023-05-01,1,1439.0,10.0,143.9,1295.1,1240.06,55.04,Ahmedabad,Gujarat,West,Delivered
ORD-0000261,CUST-00835,PROD-0033,2022-09-18,1,2979.0,0.0,0.0,2979.0,1868.16,1110.84,Bengaluru,Karnataka,South,Returned
ORD-0000262,CUST-05076,PROD-0357,2023-06-03,4,4409.0,0.0,0.0,17636.0,8959.76,8676.24,Mumbai,Maharashtra,West,Returned
ORD-0000263,CUST-01666,PROD-0195,2023-12-05,1,309.0,10.0,30.9,278.1,254.25,23.85,  Visakhapatnam ,Andhra Pradesh,South,Delivered
ORD-0000264,CUST-02263,PROD-0023,2023-02-01,1,279.0,0.0,0.0,279.0,151.02,127.98,Bengaluru,Karnataka,South,Delivered
ORD-0000265,CUST-01440,PROD-0507,2023-08-23,1,3739.0,0.0,0.0,3739.0,1856.58,1882.42,Kochi,Kerala,South,Delivered
ORD-0000266,CUST-03039,PROD-0075,2024-05-30,1,259.0,0.0,0.0,259.0,184.31,74.69,Jaipur,Rajasthan,North,Delivered
ORD-0000267,CUST-00296,PROD-0470,2022-10-07,1,70.0,10.0,7.0,63.0,57.73,5.27,Ahmedabad,Gujarat,West,Delivered
ORD-0000268,CUST-00772,PROD-0183,2023-12-21,3,70.0,0.0,0.0,210.0,182.31,27.69,Kolkata,West Bengal,East,Delivered
ORD-0000269,CUST-03906,PROD-0409,2024-03-10,1,9089.0,0.0,0.0,9089.0,6491.87,2597.13,Delhi,Delhi,North,Delivered
ORD-0000270,CUST-00979,PROD-0145,2024-10-23,1,549.0,15.0,82.35,466.65,218.53,248.12,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000271,CUST-01243,PROD-0324,2024-06-19,3,1249.0,10.0,374.7,3372.3,1617.36,1754.94,Bengaluru,Karnataka,South,Delivered
ORD-0000272,CUST-04144,PROD-0441,2024-06-19,1,869.0,5.0,43.45,825.55,517.74,307.81,Hyderabad,Telangana,South,Delivered
ORD-0000273,CUST-00478,PROD-0312,2024-04-25,2,1029.0,10.0,205.8,1852.2,889.0,963.2,Chennai,Tamil Nadu,South,Delivered
ORD-0000274,CUST-02307,PROD-0173,2024-03-01,1,239.0,5.0,11.95,227.05,118.19,108.86,Jaipur,Rajasthan,North,Delivered
ORD-0000275,CUST-00115,PROD-0134,2022-12-17,2,699.0,0.0,0.0,1398.0,603.54,794.46,Delhi,Delhi,North,Returned
ORD-0000276,CUST-01832,PROD-0101,2024-06-10,1,27649.0,5.0,1382.45,26266.55,21157.47,5109.08,Delhi,Delhi,North,Delivered
ORD-0000277,CUST-03671,PROD-0461,2023-02-21,2,329.0,0.0,0.0,658.0,389.44,268.56,Delhi,Delhi,North,Delivered
ORD-0000278,CUST-00465,PROD-0338,2023-07-16,3,80.0,5.0,12.0,228.0,188.31,39.69,Ahmedabad,Gujarat,West,Delivered
ORD-0000279,CUST-04625,PROD-0283,2022-11-16,1,3019.0,15.0,452.85,2566.15,1220.9,1345.25,Chennai,Tamil Nadu,South,Delivered
ORD-0000280,CUST-04730,PROD-0144,2024-01-31,1,319.0,20.0,63.8,255.2,224.32,30.88,Delhi,Delhi,North,Delivered
ORD-0000281,CUST-00542,PROD-0243,2024-02-27,1,459.0,15.0,68.85,390.15,291.9,98.25,Kolkata,West Bengal,East,Delivered
ORD-0000282,CUST-05154,PROD-0341,2024-05-10,1,349.0,0.0,0.0,349.0,248.22,100.78,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0000283,CUST-01573,PROD-0042,2022-06-06,1,309.0,0.0,0.0,309.0,213.61,95.39,Jaipur,Rajasthan,North,Delivered
ORD-0000284,CUST-00435,PROD-0203,2023-09-01,2,3099.0,0.0,0.0,6198.0,2486.96,3711.04,Mumbai,Maharashtra,West,Delivered
ORD-0000285,CUST-00028,PROD-0136,2024-03-03,1,3369.0,5.0,168.45,3200.55,2422.25,778.3,Chennai,Tamil Nadu,South,Cancelled
ORD-0000286,CUST-02165,PROD-0358,2023-11-04,2,169.0,15.0,50.7,287.3,301.68,-14.38,Ahmedabad,Gujarat,West,Returned
ORD-0000287,CUST-03312,PROD-0337,2024-05-07,1,679.0,5.0,33.95,645.05,584.76,60.29,Indore,Madhya Pradesh,Central,Delivered
ORD-0000288,CUST-01755,PROD-0170,2023-05-04,1,3399.0,15.0,509.85,2889.15,2740.09,149.06,Pune,Maharashtra,West,Delivered
ORD-0000289,CUST-04354,PROD-0025,2023-12-13,2,4489.0,5.0,448.9,8529.1,6220.94,2308.16,Patna,Bihar,East,Delivered
ORD-0000290,CUST-03757,PROD-0105,2024-10-19,1,719.0,0.0,0.0,719.0,473.35,245.65,Jaipur,Rajasthan,North,Delivered
ORD-0000291,CUST-01847,PROD-0092,2022-11-22,1,539.0,20.0,107.8,431.2,272.16,159.04,Bengaluru,Karnataka,South,Delivered
ORD-0000292,CUST-03848,PROD-0314,2024-05-21,1,969.0,0.0,0.0,969.0,595.66,373.34,Ahmedabad,Gujarat,West,Delivered
ORD-0000293,CUST-04888,PROD-0096,2024-01-15,1,1609.0,0.0,0.0,1609.0,666.89,942.11,Mumbai,Maharashtra,West,Delivered
ORD-0000294,CUST-00476,PROD-0267,2023-08-11,1,559.0,0.0,0.0,559.0,214.42,344.58,Bengaluru,Karnataka,South,Delivered
ORD-0000295,CUST-01619,PROD-0339,2024-05-09,1,509.0,5.0,25.45,483.55,271.23,212.32,Bengaluru   ,Karnataka,South,Returned
ORD-0000296,CUST-02435,PROD-0484,2023-12-23,1,579.0,0.0,0.0,579.0,303.77,275.23,Chennai,Tamil Nadu,South,Delivered
ORD-0000297,CUST-02603,PROD-0139,2023-10-10,1,719.0,0.0,0.0,719.0,385.66,333.34,Mumbai,Maharashtra,West,Delivered
ORD-0000298,CUST-02836,PROD-0107,2022-06-20,3,109.0,5.0,16.35,310.65,282.84,27.81,Delhi,Delhi,North,Delivered
ORD-0000299,CUST-01591,PROD-0100,2024-03-17,1,1759.0,0.0,0.0,1759.0,855.5,903.5,Ahmedabad,Gujarat,West,Cancelled
ORD-0000300,CUST-03508,PROD-0203,2023-12-17,1,3099.0,5.0,154.95,2944.05,1243.48,1700.57,Kochi,Kerala,South,Cancelled
ORD-0000301,CUST-03396,PROD-0360,2024-07-18,1,2369.0,0.0,0.0,2369.0,833.08,1535.92,Jaipur,Rajasthan,North,Cancelled
ORD-0000302,CUST-03032,PROD-0372,2023-09-10,1,459.0,0.0,0.0,459.0,248.59,210.41,Ahmedabad,Gujarat,West,Delivered
ORD-0000303,CUST-00591,PROD-0122,2022-05-04,1,2129.0,20.0,425.8,1703.2,1041.57,661.63,Kolkata,West Bengal,East,Returned
ORD-0000304,CUST-02503,PROD-0074,2023-12-06,1,2199.0,10.0,219.9,1979.1,720.97,1258.13,Kolkata,West Bengal,East,Delivered
ORD-0000305,CUST-01883,PROD-0250,2023-08-21,3,579.0,0.0,0.0,1737.0,847.38,889.62,Kochi,Kerala,South,Cancelled
ORD-0000306,CUST-02568,PROD-0079,2023-01-10,3,2019.0,0.0,0.0,6057.0,2851.47,3205.53,Delhi,Delhi,North,Delivered
ORD-0000307,CUST-04796,PROD-0446,2023-10-04,1,619.0,15.0,92.85,526.15,322.87,203.28,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000308,CUST-02518,PROD-0046,2024-12-10,1,269.0,15.0,40.35,228.65,101.09,127.56,Hyderabad,Telangana,South,Delivered
ORD-0000309,CUST-00068,PROD-0416,2023-07-05,1,379.0,15.0,56.85,322.15,210.39,111.76,Bengaluru,Karnataka,South,Delivered
ORD-0000310,CUST-02317,PROD-0026,2024-03-05,1,1599.0,0.0,0.0,1599.0,1029.94,569.06,Hyderabad,Telangana,South,Returned
ORD-0000311,CUST-04281,PROD-0444,2023-10-16,1,309.0,25.0,77.25,231.75,162.7,69.05,Indore,Madhya Pradesh,Central,Delivered
ORD-0000312,CUST-04073,PROD-0348,2022-05-03,1,649.0,5.0,32.45,616.55,502.8,113.75,Lucknow,Uttar Pradesh,North,Returned
ORD-0000313,CUST-02686,PROD-0180,2023-08-30,1,41159.0,0.0,0.0,41159.0,34482.34,6676.66,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0000314,CUST-01313,PROD-0231,2024-11-03,3,1759.0,15.0,791.55,4485.45,4282.86,202.59,Indore,Madhya Pradesh,Central,Delivered
ORD-0000315,CUST-02443,PROD-0373,2023-06-10,1,1189.0,0.0,0.0,1189.0,816.09,372.91,Hyderabad,Telangana,South,Cancelled
ORD-0000316,CUST-02948,PROD-0107,2024-08-16,1,109.0,5.0,5.45,103.55,94.28,9.27,Chennai,Tamil Nadu,South,Delivered
ORD-0000317,CUST-05200,PROD-0488,2023-10-27,3,309.0,20.0,185.4,741.6,631.38,110.22,Delhi,Delhi,North,Delivered
ORD-0000318,CUST-03391,PROD-0267,2024-03-14,1,559.0,5.0,27.95,531.05,214.42,316.63,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000319,CUST-03646,PROD-0420,2024-12-28,1,159.0,0.0,0.0,159.0,115.86,43.14,Pune,Maharashtra,West,Delivered
ORD-0000320,CUST-02572,PROD-0280,2024-10-13,1,2339.0,15.0,350.85,1988.15,1965.06,23.09,Chandigarh,Punjab,North,Delivered
ORD-0000321,CUST-01871,PROD-0253,2022-11-10,1,3419.0,15.0,512.85,2906.15,1837.09,1069.06,Pune,Maharashtra,West,Delivered
ORD-0000322,CUST-04241,PROD-0260,2024-06-14,1,699.0,10.0,69.9,629.1,441.12,187.98,Mumbai,Maharashtra,West,Delivered
ORD-0000323,CUST-02591,PROD-0204,2022-08-17,1,1209.0,0.0,0.0,1209.0,735.59,473.41,Hyderabad,Telangana,South,Delivered
ORD-0000324,CUST-05178,PROD-0403,2023-12-05,1,599.0,0.0,0.0,599.0,393.07,205.93,Chennai,Tamil Nadu,South,Delivered
ORD-0000325,CUST-02406,PROD-0465,2023-01-14,1,1929.0,0.0,0.0,1929.0,934.59,994.41,Bhubaneswar,Odisha,East,Delivered
ORD-0000326,CUST-00342,PROD-0470,2024-01-09,3,70.0,0.0,0.0,210.0,173.19,36.81,Delhi,Delhi,North,Delivered
ORD-0000327,CUST-03588,PROD-0068,2024-12-01,1,1259.0,0.0,0.0,1259.0,768.28,490.72,Chandigarh,Punjab,North,Delivered
ORD-0000328,CUST-00239,PROD-0420,2023-11-22,1,159.0,0.0,0.0,159.0,115.86,43.14,Hyderabad,Telangana,South,Delivered
ORD-0000329,CUST-01317,PROD-0114,2023-03-04,1,2559.0,5.0,127.95,2431.05,1723.65,707.4,Nagpur,Maharashtra,West,Delivered
ORD-0000330,CUST-01868,PROD-0009,2024-07-11,1,3669.0,0.0,0.0,3669.0,1694.66,1974.34,Mumbai,Maharashtra,West,Delivered
ORD-0000331,CUST-03873,PROD-0159,2023-02-28,1,109.0,5.0,5.45,103.55,94.23,9.32,Pune,Maharashtra,West,Cancelled
ORD-0000332,CUST-02588,PROD-0167,2022-05-21,2,649.0,10.0,129.8,1168.2,794.76,373.44,Indore,Madhya Pradesh,Central,Delivered
ORD-0000333,CUST-00145,PROD-0444,2024-02-08,1,309.0,5.0,15.45,293.55,162.7,130.85,Ahmedabad,Gujarat,West,Returned
ORD-0000334,CUST-03241,PROD-0411,2024-08-15,1,1279.0,5.0,63.95,1215.05,603.37,611.68,Chennai,Tamil Nadu,South,Returned
ORD-0000335,CUST-02182,PROD-0046,2023-09-02,1,269.0,10.0,26.9,242.1,101.09,141.01,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0000336,CUST-04796,PROD-0183,2024-11-06,2,70.0,0.0,0.0,140.0,121.54,18.46,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000337,CUST-02609,PROD-0144,2024-03-11,2,319.0,0.0,0.0,638.0,448.64,189.36,Patna,Bihar,East,Delivered
ORD-0000338,CUST-03721,PROD-0332,2024-01-07,1,479.0,0.0,0.0,479.0,409.73,69.27,Bengaluru,Karnataka,South,Delivered
ORD-0000339,CUST-01147,PROD-0299,2023-03-30,1,150.0,10.0,15.0,135.0,93.81,41.19,Bengaluru,Karnataka,South,Delivered
ORD-0000340,CUST-03975,PROD-0376,2023-01-31,1,979.0,5.0,48.95,930.05,779.05,151.0,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0000341,CUST-03774,PROD-0498,2022-12-28,1,729.0,0.0,0.0,729.0,298.85,430.15,Ahmedabad,Gujarat,West,Delivered
ORD-0000342,CUST-04700,PROD-0238,2024-11-22,3,80.0,0.0,0.0,240.0,189.66,50.34,Kolkata,West Bengal,East,Delivered
ORD-0000343,CUST-00168,PROD-0365,2024-06-17,1,3449.0,0.0,0.0,3449.0,2209.35,1239.65,Mumbai,Maharashtra,West,Delivered
ORD-0000344,CUST-02360,PROD-0502,2023-12-01,1,579.0,0.0,0.0,579.0,352.15,226.85,Delhi,Delhi,North,Delivered
ORD-0000345,CUST-03569,PROD-0299,2023-02-11,1,150.0,0.0,0.0,150.0,93.81,56.19,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000346,CUST-00489,PROD-0173,2023-11-05,2,239.0,15.0,71.7,406.3,236.38,169.92,Hyderabad,Telangana,South,Delivered
ORD-0000347,CUST-02177,PROD-0230,2022-12-22,1,739.0,0.0,0.0,739.0,366.84,372.16,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0000348,CUST-04895,PROD-0418,2022-08-15,1,3559.0,15.0,533.85,3025.15,2349.56,675.59,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0000349,CUST-02297,PROD-0398,2024-10-30,2,119.0,20.0,47.6,190.4,188.62,1.78,Bengaluru,Karnataka,South,Delivered
ORD-0000350,CUST-05130,PROD-0414,2023-11-23,1,1079.0,10.0,107.9,971.1,835.38,135.72,Kochi,Kerala,South,Delivered
ORD-0000351,CUST-00291,PROD-0411,2024-07-25,2,1279.0,0.0,0.0,2558.0,1206.74,1351.26,Hyderabad,Telangana,South,Delivered
ORD-0000352,CUST-03761,PROD-0503,2023-08-23,1,239.0,5.0,11.95,227.05,91.97,135.08,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0000353,CUST-03048,PROD-0422,2023-06-17,1,849.0,0.0,0.0,849.0,605.52,243.48,Delhi,Delhi,North,Cancelled
ORD-0000354,CUST-02615,PROD-0470,2024-04-23,1,70.0,5.0,3.5,66.5,57.73,8.77,Mumbai,Maharashtra,West,Delivered
ORD-0000355,CUST-05043,PROD-0318,2022-05-08,1,319.0,0.0,0.0,319.0,272.36,46.64,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000356,CUST-00672,PROD-0358,2024-11-15,4,169.0,0.0,0.0,676.0,603.36,72.64,Ahmedabad,Gujarat,West,Delivered
ORD-0000357,CUST-04663,PROD-0533,2023-05-06,1,2499.0,10.0,249.9,2249.1,1631.91,617.19,Kolkata,West Bengal,East,Delivered
ORD-0000358,CUST-03630,PROD-0480,2022-08-11,1,1169.0,0.0,0.0,1169.0,663.52,505.48,Pune,Maharashtra,West,Cancelled
ORD-0000359,CUST-01359,PROD-0431,2022-11-01,1,749.0,15.0,112.35,636.65,456.98,179.67,Mumbai,Maharashtra,West,Delivered
ORD-0000360,CUST-04688,PROD-0380,2024-10-25,1,859.0,0.0,0.0,859.0,726.65,132.35,Chennai,Tamil Nadu,South,Delivered
ORD-0000361,CUST-02265,PROD-0202,2023-08-04,3,1299.0,0.0,0.0,3897.0,2721.81,1175.19,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0000362,CUST-04246,PROD-0303,2023-03-16,2,749.0,20.0,299.6,1198.4,892.32,306.08,Mumbai,Maharashtra,West,Delivered
ORD-0000363,CUST-02059,PROD-0032,2023-12-30,1,859.0,0.0,0.0,859.0,411.24,447.76,Lucknow,Uttar Pradesh,North,Delivered
ORD-0000364,CUST-04427,PROD-0234,2022-05-21,2,179.0,10.0,35.8,322.2,238.02,84.18,Ahmedabad,Gujarat,West,Delivered
